id	dam	sire
3DD.003BF05B05_CX-62_2016	3DD.003BDCFB07_CX-82_2014	3DD.003BDCFC55_CX-25_2014
3DD.003BF05B06_CX-62_2016	3DD.003BDCFB07_CX-82_2014	3DD.003BDCFC55_CX-25_2014
3DD.003BF05B08_CX-62_2016	3DD.003BDCFB07_CX-82_2014	3DD.003BDCFC55_CX-25_2014
3DD.003BF05B1C_CX-62_2016	3DD.003BDCFB07_CX-82_2014	3DD.003BDCFC55_CX-25_2014
3DD.003BF05707_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0570C_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05717_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0571F_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05720_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05724_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0572A_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0572C_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0572D_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05731_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05732_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05737_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0573B_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0573D_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0573F_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05742_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05744_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05746_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05748_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0574A_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0574C_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF0574E_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05750_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05751_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05759_CX-47_2016	3DD.003BDCFC08_CX-63_2014	3DD.003BDCFC28_CX-76_2014
3DD.003BF05B27_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AE5_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AE7_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AEC_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AEE_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AF2_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AF3_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AF5_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AFA_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AFC_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05AFE_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B01_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B02_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B0A_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B0D_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B12_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B13_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B15_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B16_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B1F_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B21_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B25_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B2B_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B3C_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BF05B44_CX-64_2016	3DD.003BDCFB43_CX-91_2014	3DD.003BDCFC01_CX-33_2014
3DD.003BEF64FC_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64B5_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64B9_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64BC_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64C9_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64D7_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64E5_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64E7_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64EE_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF64F4_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6501_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6503_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6505_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6506_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6507_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF650B_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF650C_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF650D_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF650E_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF650F_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6510_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6513_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6515_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6516_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6517_CX-29_2016	3DD.003BDCFC0F_CX-76_2014	3DD.003BDCFBEB_CX-33_2014
3DD.003BEF6769_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF0593A_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BEF671D_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BEF672E_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BEF673A_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BEF673E_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BEF675E_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BEF676F_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF058EF_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF058F2_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF058FB_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF058FF_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05916_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05924_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05927_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF0592D_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05931_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05942_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05945_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05946_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05947_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF0594B_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF0594C_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF0594D_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05950_CX-118_2016	3DD.003BDCFC4D_CX-27_2014	3DD.003BDCFB5F_CX-91_2014
3DD.003BF05ACF_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A7D_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A81_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A85_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A8E_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A97_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A98_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A9B_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A9C_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A9F_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AA4_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AAA_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AB3_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AB4_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AB5_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05ABA_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AC9_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AD2_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AD4_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AD5_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AD7_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AD8_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05ADB_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05ADD_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05AE0_CX-61_2016	3DD.003BDCFBE4_CX-53_2014	3DD.003BDCFB57_CX-85_2014
3DD.003BF05A95_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A96_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A7F_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A88_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A8D_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A91_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A93_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A94_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05A9A_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AA0_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AA2_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AA8_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AAC_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AB0_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AB7_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AB8_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05ABE_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AC1_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AC3_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AC4_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05ACA_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05AD0_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05ADA_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05ADC_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05ADF_CX-58_2016	3DD.003BDCFC3D_CX-25_2014	3DD.003BDCFB4E_CX-82_2014
3DD.003BF05ABF_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A7E_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A80_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A82_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A83_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A86_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A87_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A89_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A8A_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A8F_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A99_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05A9D_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AA1_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AA5_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AA9_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AAD_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AAE_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AAF_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AB1_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AB9_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05ABD_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AC5_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05AC8_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05ACD_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BF05ACE_CX-55_2016	384.1B796F666B_CX-12_2014	3DD.003BDCFB4C_CX-91_2014
3DD.003BEF670D_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF670E_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6716_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF671E_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6720_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6721_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6723_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6724_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6725_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6726_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6728_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF674C_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF674D_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF674F_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6755_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF6760_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF676B_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BEF676C_CX-116_2016	3DD.003BDCFA54_CX-135_2014	3DD.003BDCFB48_CX-85_2014
3DD.003BF05AE4_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05AE6_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05AF6_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05AF8_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05AF9_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05AFD_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05AFF_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B07_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B0C_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B10_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B17_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B18_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B19_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B1E_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B23_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B24_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B2C_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B2D_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B31_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B35_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B36_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B37_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B39_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B3B_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF05B42_CX-69_2016	3DD.003BDCFC94_CX-108_2014	3DD.003BDCFB17_CX-83_2014
3DD.003BF0574B_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF056FB_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF056FD_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF056FE_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF05706_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF05708_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF0570B_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF0570E_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF05712_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF05713_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
3DD.003BF0571A_CX-49_2016	3DD.003BDCFBD4_CX-71_2014	3DD.003BDCFA7E_CX-136_2014
