id sire dam
20181692  20141825  20142071
20181693  20141825  20142071
20181694  20141825  20142071
20181695  20141825  20142071
20181696  20141825  20142071
20181697  20141825  20142071
20181698  20141825  20142071
20181699  20141825  20142071
20181700  20141825  20142071
20181701  20141825  20142071
20181702  20141825  20142071
20181703  20141825  20142071
20181704  20141825  20142071
20181705  20142228  20142124
20181706  20142228  20142124
20181707  20142228  20142124
20181708  20142228  20142124
20181709  20142228  20142124
20181710  20142228  20142124
20181711  20142228  20142124
20181712  20142228  20142124
20181713  20142228  20142124
20181714  20142228  20142124
20181715  20142228  20142124
20181716  20142228  20142124
20181717  20142228  20142124
20181718  20142228  20142124
20181719  20142228  20142124
20181720  20142228  20142124
20181721  20142228  20142124
20181722  20142228  20142124
20181723  20142228  20142124
20181724  20142228  20142124
20181725  20142228  20142124
20181726  20142228  20142124
20181727  20142228  20142124
20181728  20142228  20142124
20181729  20142228  20142124
20181730  20142228  20142124
20181731  20142228  20142124
20181732  20142228  20142124
20181733  20142228  20142124
20181734  20142228  20142124
20181735  20141825  20143346
20181736  20141825  20143346
20181737  20141825  20143346
20181738  20141825  20143346
20181739  20141825  20143346
20181740  20141825  20143346
20181741  20141825  20143346
20181742  20141825  20143346
20181743  20141825  20143346
20181744  20141825  20143346
20181745  20141825  20143346
20181746  20141825  20143346
20181747  20141825  20143346
20181748  20141825  20143346
20181749  20141825  20143346
20181750  20141825  20143346
20181751  20141825  20143346
20181752  20141825  20143346
20181753  20141825  20143346
20181754  20141825  20143346
20181755  20141802  20141077
20181756  20141802  20141077
20181757  20141802  20141077
20181758  20141802  20141077
20181759  20141802  20141077
20181760  20141802  20141077
20181761  20141802  20141077
20181762  20141802  20141077
20181763  20141802  20141077
20181764  20141398  20141078
20181765  20141398  20141078
20181766  20141398  20141078
20181767  20141398  20141078
20181768  20141398  20141078
20181769  20141398  20141078
20181770  20141398  20141078
20181771  20141398  20141078
20181772  20141398  20141078
20181773  20141398  20141078
20181774  20142121  20143323
20181775  20142121  20143323
20181776  20142121  20143323
20181777  20142121  20143323
20181778  20142121  20143323
20181779  20142121  20143323
20181780  20142121  20143323
20181781  20142121  20143323
20181782  20142121  20143323
20181783  20142121  20143323
20181784  20142121  20143323
20181785  20142121  20143323
20181786  20142121  20143323
20181787  20142121  20143323
20181788  20142121  20143323
20181789  20142121  20143323
20181790  20142121  20143323
20181791  20142121  20143323
20181792  20142121  20143323
20181793  20142121  20143323
20181794  20142121  20143323
20181795  20142121  20143323
20181796  20142121  20143323
20181797  20142121  20143323
20181798  20141090  20141383
20181799  20141090  20141383
20181800  20141090  20141383
20181801  20141090  20141383
20181802  20141090  20141383
20181803  20141090  20141383
20181804  20141090  20141383
20181805  20141090  20141383
20181806  20141090  20141383
20181807  20141090  20141383
20181808  20141825  20143346
20181809  20141825  20143346
20181810  20141825  20143346
20181811  20141825  20143346
20181812  20141825  20143346
20181813  20141825  20143346
20181814  20141825  20143346
20181815  20141825  20143346
20181816  20141825  20143346
20181817  20141825  20143346
20181818  20141825  20143346
20181819  20141825  20143346
20181820  20141825  20143346
20181821  20141825  20143346
20181822  20141825  20143346
20181823  20141825  20143346
20181824  20141825  20143346
20181825  20141825  20143346
20181826  20141825  20143346
20181827  20141825  20143346
20181828  20142064  20142377
20181829  20142064  20142377
20181830  20142064  20142377
20181831  20142064  20142377
20181832  20142064  20142377
20181833  20142064  20142377
20181834  20142064  20142377
20181835  20142064  20142377
20181836  20142064  20142377
20181837  20142064  20142377
20181838  20142064  20142377
20181839  20142064  20142377
20181840  20142064  20142377
20181841  20142064  20142377
20181842  20142064  20142377
20181843  20142064  20142377
20181844  20142064  20142377
20181845  20142064  20142377
20181846  20142064  20142377
20181847  20142064  20142377
20181848  20142064  20142377
20181849  20142064  20142377
20181850  20142064  20142377
20181851  20142064  20142377
20181852  20142064  20142377
20181853  20142064  20142377
20181854  20142064  20142377
20181855  20142064  20142377
20181856  20142064  20142377
20181857  20142064  20142377
20181861  20143028  20140915
20181863  20143028  20140915
20181865  20143028  20140915
20181867  20143028  20140915
20181868  20141090  20141813
20181869  20141090  20141813
20181870  20141090  20141813
20181871  20141090  20141813
20181872  20141090  20141813
20181873  20141090  20141813
20181874  20141090  20141813
20181875  20141090  20141813
20181876  20141090  20141813
20181877  20141090  20141813
20181878  20141081  20141092
20181879  20141081  20141092
20181880  20141081  20141092
20181881  20141081  20141092
20181882  20141081  20141092
20181883  20141081  20141092
20181884  20141081  20141092
20181885  20141081  20141092
20181886  20141081  20141092
20181887  20141081  20141092
20181888  20141075  20141385
20181889  20141075  20141385
20181890  20141075  20141385
20181891  20141075  20141385
20181892  20141075  20141385
20181893  20141075  20141385
20181894  20141075  20141385
20181895  20141075  20141385
20181896  20141075  20141385
20181897  20141075  20141385
20181898  20141816  20141076
20181899  20141816  20141076
20181900  20141816  20141076
20181901  20141816  20141076
20181902  20141816  20141076
20181903  20141816  20141076
20181904  20141816  20141076
20181905  20141816  20141076
20181906  20141816  20141076
20181907  20141816  20141076
20181908  20135846  20135839
20181914  20135846  20135839
20181915  20135846  20135839
20181917  20135846  20135839
20181918  20135846  20135839
20181920  20140847  20141576
20181921  20140847  20141576
20181922  20140847  20141576
20181923  20140847  20141576
20181924  20140847  20141576
20181925  20140847  20141576
20181926  20140847  20141576
20181927  20140847  20141576
20181928  20140847  20141576
20181929  20140847  20141576
20181930  20140847  20141576
20181931  20140847  20141576
20181932  20140847  20141576
20181933  20140847  20141576
20181934  20140847  20141576
20181935  20142152  20143135
20181936  20142152  20143135
20181937  20142152  20143135
20181938  20142152  20143135
20181939  20142152  20143135
20181940  20142152  20143135
20181941  20142152  20143135
20181942  20142152  20143135
20181943  20142152  20143135
20181944  20142152  20143135
20181945  20142152  20143135
20181946  20142152  20143135
20181947  20142152  20143135
20181948  20142152  20143135
20181949  20142152  20143135
20181950  20142152  20143135
20181951  20142152  20143135
20181952  20142152  20143135
20181955  20143028  20143037
20181957  20143028  20143037
20181960  20143028  20143037
20181963  20142228  20141567
20181964  20142228  20141567
20181965  20142228  20141567
20181966  20142228  20141567
20181967  20142228  20141567
20181968  20142228  20141567
20181969  20142228  20141567
20181970  20142228  20141567
20181971  20142228  20141567
20181972  20142228  20141567
20181973  20142228  20141567
20181974  20142228  20141567
20181975  20142228  20141567
20181976  20142228  20141567
20181977  20142228  20141567
20181978  20142228  20141567
20181979  20142228  20141567
20181980  20142228  20141567
20181981  20142228  20141567
20181982  20142228  20141567
20181983  20142078  20142380
20181984  20142078  20142380
20181985  20142078  20142380
20181986  20142078  20142380
20181987  20142078  20142380
20181988  20142078  20142380
20181989  20142078  20142380
20181990  20142078  20142380
20181991  20142078  20142380
20181992  20142078  20142380
20181993  20142078  20142380
20181994  20142078  20142380
20181995  20142078  20142380
20181996  20142078  20142380
20181997  20142078  20142380
20181998  20142078  20142380
20181999  20142078  20142380
20182000  20142078  20142380
20182001  20142078  20142380
20182002  20142078  20142380
20182003  20142078  20142380
20182004  20142078  20142380
20182005  20142078  20142380
20182006  20142078  20142380
20182007  20142078  20142380
20182008  20142078  20142380
20182009  20142078  20142380
20182010  20142078  20142380
20182011  20142078  20142380
20182012  20142078  20142380
20182013  20141373  20142146
20182014  20141373  20142146
20182015  20141373  20142146
20182016  20141373  20142146
20182017  20141373  20142146
20182018  20141373  20142146
20182019  20141373  20142146
20182020  20141373  20142146
20182021  20141373  20142146
20182022  20141373  20142146
20182023  20141373  20142146
20182024  20141373  20142146
20182025  20141373  20142146
20182026  20141373  20142146
20182027  20141373  20142146
20182028  20141373  20142146
20182029  20141373  20142146
20182030  20141373  20142146
20182031  20141373  20142146
20182032  20141373  20142146
20182033  20141373  20142146
20182034  20141373  20142146
20182035  20141373  20142146
20182036  20141373  20142146
20182037  20141373  20142146
20182038  20141373  20142146
20182039  20141373  20142146
20182040  20141373  20142146
20182041  20141373  20142146
20182042  20141373  20143361
20182043  20141373  20143361
20182044  20141373  20143361
20182045  20141373  20143361
20182046  20141373  20143361
20182047  20141373  20143361
20182048  20141373  20143361
20182049  20141373  20143361
20182050  20141373  20143361
20182051  20141373  20143361
20182052  20141373  20143361
20182053  20141373  20143361
20182054  20141373  20143361
20182055  20141373  20143361
20182056  20141373  20143361
20182057  20141373  20143361
20182058  20141373  20143361
20182059  20141373  20143361
20182060  20141373  20143361
20182061  20141373  20143361
20182062  20141373  20143361
20182063  20141373  20143361
20182064  20141373  20143361
20182065  20141373  20143361
20182066  20141373  20143361
20182067  20141373  20143361
20182068  20141373  20143361
20182069  20141373  20143361
20182070  20141373  20143361
20182071  20141373  20143361
20182072  20142137  20142468
20182073  20142137  20142468
20182074  20142137  20142468
20182075  20142137  20142468
20182076  20142137  20142468
20182077  20142137  20142468
20182078  20142137  20142468
20182079  20142137  20142468
20182080  20142137  20142468
20182081  20142137  20142468
20182082  20142137  20142468
20182083  20142137  20142468
20182084  20142137  20142468
20182085  20142137  20142468
20182086  20142137  20142468
20182087  20142137  20142468
20182088  20142137  20142468
20182089  20142137  20142468
20182090  20142137  20142468
20182091  20142137  20142468
20182092  20142137  20142468
20182093  20142137  20142468
20182094  20142137  20142468
20182095  20142137  20142468
20182096  20142137  20142468
20182097  20142137  20142468
